name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev8_ec1_n91_s1_gm,273,0.0,258.9,258.9,0.0,0.0273,0.00268,10.186567164179104,-1,-1,FAIL,
ev8_ec1_n83_s2_gm,249,0.0,258.2,258.2,0.0,0.0226,0.00229,9.868995633187772,-1,-1,FAIL,
ev8_ec1_n87_s2_gm,261,0.0,258.1,258.1,0.0,0.0257,0.00246,10.447154471544716,-1,-1,FAIL,
ev3_ec1_n16_s2_gm,48,0.1,256.8,256.8,0.0,0.000889,7.96e-05,11.168341708542714,-1,-1,FAIL,
ev8_ec1_n56_s0_gm,168,0.0,252.4,252.5,0.0,0.00982,0.00102,9.627450980392156,-1,-1,FAIL,
ev8_ec1_n84_s1_gm,252,0.1,251.8,251.8,0.0,0.0239,0.00234,10.213675213675215,-1,-1,FAIL,
ev5_ec1_n10_s2_gm,30,0.1,250.6,250.6,0.0,0.000353,2.38e-05,14.831932773109244,-1,-1,FAIL,
ev8_ec1_n46_s1_gm,138,0.0,250.3,250.2,0.0,0.00643,0.000746,8.619302949061662,-1,-1,FAIL,
ev9_ec1_n3_s2_gm,9,0.6,245.2,245.3,0.0,3.72e-05,6.66e-06,5.585585585585586,-1,-1,FAIL,
tri6_n91_gm,273,0.0,244.5,244.5,0.0,0.022,0.00197,11.167512690355329,-1,-1,FAIL,
ev8_ec1_n38_s0_gm,114,0.0,242.6,242.6,0.0,0.0043,0.00052,8.26923076923077,-1,-1,FAIL,
ev3_ec1_n26_s2_gm,78,0.1,238.5,238.5,0.0,0.0025,0.000172,14.534883720930232,-1,-1,FAIL,
ev8_ec1_n96_s0_gm,288,0.0,237.1,237.1,0.0,0.0306,0.00293,10.443686006825939,-1,-1,FAIL,
ev3_ec1_n86_s2_gm,258,0.0,233.1,233.1,0.0,0.0305,0.00127,24.01574803149606,-1,-1,FAIL,
ev5_ec1_n99_s2_gm,297,0.0,233.0,233.0,0.0,0.0403,0.00103,39.12621359223301,-1,-1,FAIL,
ev5_ec4_n33_s0_gm,99,0.1,227.8,227.8,0.0,0.00435,9.63e-05,45.17133956386293,-1,-1,FAIL,
tri6_n72_gm,216,0.0,227.4,227.4,0.0,0.0133,0.00125,10.639999999999999,-1,-1,FAIL,
ev8_ec1_n96_s1_gm,288,0.1,224.5,224.5,0.0,0.0318,0.00307,10.358306188925082,-1,-1,FAIL,
ev7_ec1_n36_s0_gm,108,0.1,223.1,223.0,0.0,0.00492,0.000185,26.594594594594593,-1,-1,FAIL,
ev5_ec1_n60_s0_gm,180,0.0,219.3,219.2,0.0,0.014,0.000607,23.064250411861615,-1,-1,FAIL,
tri3_n23_gm,69,0.2,217.2,217.2,0.0,0.00166,0.000157,10.573248407643312,-1,-1,FAIL,
ev8_ec1_n100_s0_gm,300,0.0,217.0,217.0,0.0,0.0327,0.00316,10.348101265822784,-1,-1,FAIL,
ev3_ec1_n20_s1_gm,60,0.1,214.6,214.6,0.0,0.00143,0.000116,12.327586206896552,-1,-1,FAIL,
ev3_ec4_n13_s0_gm,39,0.1,207.4,207.4,0.0,0.000771,5.26e-05,14.657794676806084,-1,-1,FAIL,
ev8_ec1_n97_s1_gm,291,0.0,203.8,203.8,0.0,0.0314,0.00301,10.43189368770764,-1,-1,FAIL,
ev6_ec1_n12_s0_gs,24,0.1,197.8,197.8,0.0,0.000236,1.53e-05,15.42483660130719,-1,-1,FAIL,
ev7_ec1_n70_s0_gm,210,0.0,191.3,191.3,0.0,0.0196,0.000358,54.74860335195531,-1,-1,FAIL,
ev9_ec1_n44_s3_gm,132,0.0,191.2,191.1,0.0,0.0068,0.000695,9.784172661870503,-1,-1,FAIL,
ev8_ec1_n46_s3_gm,138,0.2,188.3,188.3,0.0,0.0061,0.00067,9.104477611940299,-1,-1,FAIL,
ev8_ec1_n83_s0_gm,249,0.0,186.6,186.6,0.0,0.0211,0.00213,9.906103286384978,-1,-1,FAIL,
ev5_ec1_n16_s1_gm,48,0.1,186.3,186.3,0.0,0.000806,7.41e-05,10.87719298245614,-1,-1,FAIL,
ev8_ec1_n54_s2_gm,162,0.0,184.1,184.1,0.0,0.00912,0.000987,9.240121580547111,-1,-1,FAIL,
ev4_ec1_n17_s3_gs,34,0.1,183.5,183.5,0.0,0.000424,2.73e-05,15.531135531135531,-1,-1,FAIL,
ev5_ec4_n53_s3_gm,159,0.0,183.0,183.0,0.0,0.012,0.000173,69.36416184971098,-1,-1,FAIL,
ev4_ec4_n13_s2_gs,26,0.1,180.6,180.6,0.0,0.000276,2.11e-05,13.080568720379146,-1,-1,FAIL,
ev8_ec1_n23_s3_gm,69,0.5,180.1,180.1,0.0,0.00158,0.000199,7.939698492462311,-1,-1,FAIL,
ev5_ec1_n20_s3_gm,60,0.1,179.6,179.5,0.0,0.00136,0.0001,13.6,-1,-1,FAIL,
ev3_ec1_n7_s2,7,0.3,178.9,178.8,0.0,1.45e-05,4.42e-06,3.2805429864253393,-1,-1,FAIL,
ev7_ec1_n74_s3_gm,222,0.0,178.6,178.6,0.0,0.0228,0.000561,40.64171122994653,-1,-1,FAIL,
ev8_ec1_n59_s1_gm,177,0.0,178.6,178.6,0.0,0.0108,0.00116,9.310344827586208,-1,-1,FAIL,
ev5_ec4_n54_s0_gm,162,0.0,176.9,176.9,0.0,0.0118,0.000342,34.50292397660819,-1,-1,FAIL,
ev8_ec1_n31_s3_gm,93,0.1,176.0,176.1,0.0,0.00288,0.000348,8.275862068965518,-1,-1,FAIL,
ev2_ec1_n4_s1_gm,12,0.4,172.9,172.8,0.0,6.8e-05,4.11e-06,16.545012165450125,-1,-1,FAIL,
ev7_ec1_n67_s1_gm,201,0.1,171.5,171.5,0.0,0.0177,0.000157,112.73885350318471,-1,-1,FAIL,
ev3_ec4_n22_s3_gm,66,0.1,171.0,171.0,0.0,0.00212,6.08e-05,34.868421052631575,-1,-1,FAIL,
ev8_ec1_n44_s3_gm,132,0.2,171.0,171.0,0.0,0.00549,0.000666,8.243243243243242,-1,-1,FAIL,
ev8_ec1_n98_s3_gm,294,0.0,170.3,170.3,0.0,0.0315,0.00299,10.535117056856187,-1,-1,FAIL,
ev8_ec1_n58_s2_gm,174,0.1,168.9,169.0,0.0,0.0106,0.00114,9.298245614035087,-1,-1,FAIL,
ev9_ec1_n33_s3_gm,99,0.1,168.7,168.7,0.0,0.00347,0.000163,21.288343558282207,-1,-1,FAIL,
ev8_ec1_n54_s1_gm,162,0.2,168.6,168.6,0.0,0.00896,0.000977,9.170931422722619,-1,-1,FAIL,
ev5_ec1_n66_s0_gm,198,0.0,167.7,167.7,0.0,0.0175,0.000682,25.659824046920825,-1,-1,FAIL,
ev3_ec4_n47_s1_gm,141,0.0,165.9,165.9,0.0,0.00941,0.000154,61.103896103896105,-1,-1,FAIL,
ev5_ec4_n76_s1_gm,228,0.0,162.1,162.1,0.0,0.024,0.000318,75.47169811320755,-1,-1,FAIL,
ev8_ec1_n95_s2_gm,285,0.0,162.1,162.1,0.0,0.03,0.00291,10.309278350515465,-1,-1,FAIL,
ev8_ec1_n75_s0_gm,225,0.0,161.2,161.2,0.0,0.0179,0.00184,9.728260869565217,-1,-1,FAIL,
ev7_ec1_n50_s2_gm,150,0.2,159.0,158.9,0.0,0.0103,1.84e-05,559.7826086956521,-1,-1,FAIL,
ev6_ec1_n65_s1_gm,195,0.0,158.9,158.9,0.0,0.0144,0.00111,12.972972972972972,-1,-1,FAIL,
ev8_ec1_n60_s3_gm,180,0.0,157.9,157.9,0.0,0.0113,0.00118,9.576271186440676,-1,-1,FAIL,
ev3_ec4_n88_s0_gm,264,0.0,157.7,157.7,0.0,0.0331,0.000398,83.16582914572864,-1,-1,FAIL,
ev5_ec1_n21_s1_gm,63,0.1,155.7,155.6,0.0,0.00161,0.000131,12.290076335877862,-1,-1,FAIL,
ev3_ec1_n17_s1_gm,51,0.1,154.9,154.9,0.0,0.00101,5.18e-05,19.498069498069498,-1,-1,FAIL,
ev5_ec4_n53_s0_gm,159,0.0,152.8,152.8,0.0,0.0114,0.000179,63.68715083798883,-1,-1,FAIL,
ev5_ec4_n31_s1_gm,93,0.1,151.2,151.2,0.0,0.00403,0.000224,17.991071428571427,-1,-1,FAIL,
ev8_ec1_n56_s1_gm,168,0.0,151.1,151.1,0.0,0.00978,0.00105,9.314285714285715,-1,-1,FAIL,
ev3_ec4_n4_s3_gs,8,0.5,149.2,148.3,0.0,3.54e-05,4.59e-06,7.712418300653595,-1,-1,FAIL,
ev8_ec1_n65_s0_gm,195,0.0,148.6,148.6,0.0,0.0129,0.00137,9.416058394160585,-1,-1,FAIL,
ev6_ec1_n18_s3_gs,36,0.1,147.0,147.0,0.0,0.000505,3.12e-05,16.185897435897438,-1,-1,FAIL,
ev5_ec1_n17_s2_gm,51,0.1,145.4,145.4,0.0,0.00108,8.32e-05,12.98076923076923,-1,-1,FAIL,
ev8_ec1_n59_s0_gm,177,0.0,144.9,144.9,0.0,0.0108,0.00119,9.07563025210084,-1,-1,FAIL,
ev3_ec1_n87_s1_gm,261,0.0,144.1,144.1,0.0,0.0312,0.00132,23.636363636363637,-1,-1,FAIL,
ev5_ec1_n12_s2_gm,36,0.3,139.2,139.2,0.0,0.000528,3.62e-05,14.585635359116024,-1,-1,FAIL,
ev4_ec4_n15_s2_gs,30,0.1,138.9,138.8,0.0,0.0003,2.19e-05,13.6986301369863,-1,-1,FAIL,
ev8_ec1_n68_s1_gm,204,0.1,138.1,138.1,0.0,0.0146,0.00158,9.240506329113924,-1,-1,FAIL,
tri7_n40_gs,80,0.0,137.6,137.6,0.0,0.00299,8.6e-05,34.76744186046511,-1,-1,FAIL,
ev8_ec1_n12_s2_gs,24,0.2,137.0,137.0,0.0,0.00029,1.65e-05,17.575757575757574,-1,-1,FAIL,
ev8_ec1_n40_s0_gm,120,0.0,135.8,135.8,0.0,0.00463,0.000549,8.43351548269581,-1,-1,FAIL,
ev5_ec1_n3_s3_gs,6,0.4,135.1,134.8,0.0,2.05e-05,2.9e-06,7.068965517241379,-1,-1,FAIL,
ev8_ec1_n97_s2_gm,291,0.0,133.1,133.1,0.0,0.0321,0.00296,10.844594594594593,-1,-1,FAIL,
ev3_ec1_n18_s0_gm,54,0.1,133.0,132.9,0.0,0.00117,9.47e-05,12.35480464625132,-1,-1,FAIL,
ev8_ec1_n51_s1_gm,153,0.0,133.0,133.0,0.0,0.00766,0.000885,8.655367231638417,-1,-1,FAIL,
ev8_ec1_n76_s3_gm,228,0.0,132.7,132.7,0.0,0.0187,0.0018,10.38888888888889,-1,-1,FAIL,
ev3_ec4_n72_s0_gm,216,0.0,132.6,132.6,0.0,0.0223,0.000441,50.56689342403628,-1,-1,FAIL,
ev8_ec1_n77_s1_gm,231,0.0,130.8,130.8,0.0,0.0187,0.00193,9.689119170984457,-1,-1,FAIL,
ev4_ec4_n20_s2_gs,40,0.1,130.0,130.1,0.0,0.000611,3.33e-05,18.348348348348345,-1,-1,FAIL,
