name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev4_ec4_n75_s2_gs,150,0.3,0.2,0.2,3.93e-15,0.01411,0.0003352,42.09427207637231,15,30,PASS,
ev4_ec4_n83_s3_gm,249,0.2,0.1,0.2,6.65e-15,0.04433,0.001728,25.653935185185187,5,30,PASS,
ev4_ec4_n92_s1,92,0.4,0.3,0.4,4.74e-15,0.005736,0.0002432,23.585526315789473,30,30,PASS,
ev4_ec4_n100_s2_gs,200,0.2,0.2,0.2,4.64e-15,0.03118,0.001209,25.789909015715466,7,30,PASS,
ev5_ec1_n9_s3_gm,27,1.2,0.3,0.3,1.36e-15,0.0001693,2.715e-05,6.23572744014733,30,30,PASS,
ev5_ec1_n18_s1,18,0.7,0.5,0.5,1.15e-15,5.821e-05,1.068e-05,5.450374531835206,30,30,PASS,
ev5_ec1_n26_s2_gs,52,0.5,0.2,0.2,1.25e-15,0.0003719,5.459e-05,6.8126030408499725,30,30,PASS,
ev5_ec1_n34_s3_gm,102,0.2,0.2,0.2,3.14e-15,0.002734,0.0002773,9.85935809592499,30,30,PASS,
ev5_ec1_n43_s1,43,0.4,0.3,0.3,2.15e-15,0.0003633,6.301e-05,5.76575146802095,30,30,PASS,
ev5_ec1_n51_s2_gs,102,0.3,0.2,0.2,2.17e-15,0.001966,0.0001646,11.944106925880924,30,30,PASS,
ev5_ec1_n59_s3_gm,177,0.2,0.2,0.2,1.19e-14,0.009819,0.0006337,15.494713586870759,21,30,PASS,
ev5_ec1_n68_s1,68,0.2,0.2,0.2,2.23e-15,0.0009143,7.261e-05,12.591929486296655,30,30,PASS,
ev5_ec1_n76_s2_gs,152,0.1,0.2,0.1,3.03e-15,0.005223,0.0004244,12.306786050895381,30,30,PASS,
ev5_ec1_n84_s3_gm,252,0.1,0.1,0.1,6.29e-15,0.02419,0.001083,22.336103416435826,9,30,PASS,
ev5_ec1_n93_s1,93,0.3,0.2,0.2,2.88e-15,0.001969,0.0001976,9.964574898785424,30,30,PASS,
ev5_ec4_n2_s2_gs,4,0.1,0.0,0.1,0.0,2.265e-06,1.755e-06,1.2905982905982907,30,30,PASS,
ev5_ec4_n10_s3_gm,30,0.6,0.2,0.3,9.16e-16,7.134e-05,2.506e-05,2.8467677573822825,30,30,PASS,
ev5_ec4_n19_s1,19,0.9,0.6,0.7,1.38e-15,5.229e-05,9.906e-06,5.278619018776499,30,30,PASS,
ev5_ec4_n27_s2_gs,54,0.3,0.1,0.2,2.57e-15,0.0001969,2.541e-05,7.748917748917749,30,30,PASS,
ev5_ec4_n35_s3_gm,105,0.2,0.1,0.1,1.31e-15,0.0009692,9.429e-05,10.278926715452329,30,30,PASS,
ev5_ec4_n44_s1,44,0.2,0.2,0.2,1.22e-15,0.0002195,7.393e-05,2.9690247531448666,30,30,PASS,
ev5_ec4_n52_s2_gs,104,0.2,0.1,0.2,4.87e-15,0.001053,5.773e-05,18.240083145678156,30,30,PASS,
ev5_ec4_n60_s3_gm,180,0.1,0.1,0.1,2.08e-15,0.003782,0.0002013,18.78787878787879,30,30,PASS,
ev5_ec4_n69_s1,69,0.2,0.2,0.2,1.78e-15,0.0004629,5.126e-05,9.030433086227077,30,30,PASS,
ev5_ec4_n77_s2_gs,154,0.1,0.1,0.1,5.73e-15,0.002713,0.0002386,11.370494551550713,30,30,PASS,
ev5_ec4_n85_s3_gm,255,0.1,0.1,0.1,2.53e-15,0.009923,0.000345,28.76231884057971,20,30,PASS,
ev5_ec4_n94_s1,94,0.2,0.2,0.2,2.41e-15,0.001038,9.339e-05,11.114680372630904,30,30,PASS,
ev6_ec1_n3_s2_gs,6,1.4,0.4,0.7,3.2e-16,8.964e-06,3.282e-06,2.7312614259597803,30,30,PASS,
ev6_ec1_n11_s3_gm,33,1.0,0.4,0.4,9.53e-16,0.0003091,4.192e-05,7.373568702290076,30,30,PASS,
ev6_ec1_n20_s1,20,0.8,0.6,0.6,1.46e-15,0.0001526,2.159e-05,7.068087077350625,30,30,PASS,
ev6_ec1_n28_s2_gs,56,0.7,0.3,0.4,2.29e-15,0.001341,5.381e-05,24.92101839806727,30,30,PASS,
ev6_ec1_n36_s3_gm,108,0.5,0.2,0.3,2.12e-15,0.005018,0.0003884,12.91967044284243,30,30,PASS,
ev6_ec1_n45_s1,45,0.4,0.4,0.4,1.73e-15,0.0008326,8.885e-05,9.370849746764208,30,30,PASS,
ev6_ec1_n53_s2_gs,106,0.4,0.2,0.3,3.01e-15,0.005812,0.0001759,33.04150085275725,30,30,PASS,
ev6_ec1_n61_s3_gm,183,0.3,0.2,0.2,5.52e-15,0.01939,0.0009903,19.579925275169142,11,30,PASS,
ev6_ec1_n70_s1,70,0.4,0.3,0.3,2.09e-15,0.002221,0.0002196,10.113843351548269,30,30,PASS,
ev6_ec1_n78_s2_gs,156,0.2,0.2,0.2,3.94e-15,0.01635,0.0003575,45.73426573426573,13,30,PASS,
ev6_ec1_n86_s3_gm,258,0.2,0.2,0.2,6.58e-15,0.05896,0.001927,30.59678256357032,4,30,PASS,
ev6_ec1_n95_s1,95,0.4,0.3,0.3,2.32e-15,0.004449,0.0003297,13.494085532302092,30,30,PASS,
ev7_ec1_n4_s2_gs,8,0.9,0.0,0.1,2.44e-16,2.125e-06,2.01e-06,1.0572139303482588,30,30,PASS,
ev7_ec1_n12_s3_gm,36,0.4,0.0,0.1,9.95e-16,1.401e-05,5.242e-06,2.672644028996566,30,30,PASS,
ev7_ec1_n21_s1,21,0.7,0.1,0.1,3.41e-15,9.494e-06,3.254e-06,2.9176398279041176,30,30,PASS,
ev7_ec1_n29_s2_gs,58,0.4,0.0,0.0,4.91e-16,2.679e-05,7.322e-06,3.658836383501775,30,30,PASS,
ev7_ec1_n37_s3_gm,111,0.1,0.1,0.1,1.35e-14,0.0003554,1.061e-05,33.496701225259194,30,30,PASS,
ev7_ec1_n46_s1,46,0.4,0.2,0.2,1.39e-14,0.0001062,5.542e-06,19.162757127390837,30,30,PASS,
ev7_ec1_n54_s2_gs,108,0.2,0.1,0.1,6.83e-15,0.0008054,9.888e-05,8.145226537216828,30,30,PASS,
ev7_ec1_n62_s3_gm,186,0.1,0.1,0.0,7.19e-15,0.001713,0.0001976,8.66902834008097,30,30,PASS,
ev7_ec1_n71_s1,71,0.1,0.2,0.2,4.43e-15,0.001026,0.0001695,6.053097345132743,30,30,PASS,
