name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
T_matlab_ud_2000,2000,0.0,0.0,0.1,9.32e-15,60.77,0.07341,827.8163737910367,1,3,PASS,
T_matlab_ud_2250,2250,0.0,0.0,0.1,1.16e-14,96.05,0.09261,1037.1450167368534,1,3,PASS,
T_nasa1824,1824,0.0,0.1,0.1,2.35e-14,24.3,0.0533,455.9099437148218,1,4,PASS,
T_nasa1824_1,1824,0.1,0.1,0.1,1.76e-14,34.4,0.05455,630.6141154903758,1,4,PASS,
T_nasa1824_3,5472,inf,inf,inf,nan,nan,nan,nan,0,0,FAIL,TIMEOUT
T_nasa2146,2146,0.0,0.0,0.0,8.81e-15,61.72,0.08127,759.4438292112711,1,3,PASS,
T_nasa2910,2910,inf,inf,inf,nan,nan,nan,nan,0,0,FAIL,TIMEOUT
T_nasa4704_1,4704,inf,inf,inf,nan,nan,nan,nan,0,0,FAIL,TIMEOUT
T_nos6,675,0.0,0.1,0.1,9.21e-15,0.6638,0.006467,102.64419359826813,1,30,PASS,
T_nos7,729,0.1,0.1,0.1,7.14e-15,0.9468,0.00902,104.96674057649666,1,22,PASS,
T_plat1919,1919,0.0,0.1,0.1,1.78e-14,34.51,0.06309,546.9963544143287,1,4,PASS,
T_sts4098_1,4098,inf,inf,inf,nan,nan,nan,nan,0,0,FAIL,TIMEOUT
T_zenios,2873,0.0,0.0,0.0,4.17e-15,0.3035,0.0007688,394.77107180020806,3,30,PASS,
Z_297,297,0.2,0.1,0.1,6.39e-15,0.03484,0.00047,74.1276595744681,6,30,PASS,
Z_297_flipped,297,0.1,0.1,0.1,7.36e-15,0.03404,0.0004835,70.40330920372286,6,30,PASS,
sinc41,41,1.2,0.2,0.3,2.1e-15,0.0002581,2.195e-05,11.758542141230066,30,30,PASS,
